YEAR DAY  HR    RAD_AU      HGI_LAT   HGI_LON
2023 107   0    0.3702    -1.103    91.511
2023 107   1    0.3704    -1.113    91.693
2023 107   2    0.3707    -1.124    91.875
2023 107   3    0.3709    -1.134    92.057
2023 107   4    0.3712    -1.144    92.238
2023 107   5    0.3714    -1.154    92.419
2023 107   6    0.3716    -1.164    92.600
2023 107   7    0.3719    -1.174    92.781
2023 107   8    0.3721    -1.184    92.961
2023 107   9    0.3724    -1.194    93.141
2023 107  10    0.3726    -1.204    93.321
2023 107  11    0.3729    -1.213    93.501
2023 107  12    0.3731    -1.223    93.680
2023 107  13    0.3733    -1.233    93.859
2023 107  14    0.3736    -1.243    94.038
2023 107  15    0.3738    -1.253    94.217
2023 107  16    0.3741    -1.263    94.396
2023 107  17    0.3743    -1.272    94.574
2023 107  18    0.3745    -1.282    94.752
2023 107  19    0.3748    -1.292    94.930
2023 107  20    0.3750    -1.301    95.108
2023 107  21    0.3753    -1.311    95.285
2023 107  22    0.3755    -1.321    95.462
2023 107  23    0.3758    -1.330    95.639
2023 108   0    0.3760    -1.340    95.816
2023 108   1    0.3762    -1.349    95.992
2023 108   2    0.3765    -1.359    96.168
2023 108   3    0.3767    -1.368    96.344
2023 108   4    0.3770    -1.378    96.520
2023 108   5    0.3772    -1.387    96.696
2023 108   6    0.3774    -1.397    96.871
2023 108   7    0.3777    -1.406    97.046
2023 108   8    0.3779    -1.415    97.221
2023 108   9    0.3782    -1.425    97.396
2023 108  10    0.3784    -1.434    97.570
2023 108  11    0.3787    -1.443    97.745
2023 108  12    0.3789    -1.453    97.919
2023 108  13    0.3791    -1.462    98.093
2023 108  14    0.3794    -1.471    98.266
2023 108  15    0.3796    -1.480    98.440
2023 108  16    0.3799    -1.490    98.613
2023 108  17    0.3801    -1.499    98.786
2023 108  18    0.3803    -1.508    98.958
2023 108  19    0.3806    -1.517    99.131
2023 108  20    0.3808    -1.526    99.303
2023 108  21    0.3811    -1.535    99.475
2023 108  22    0.3813    -1.544    99.647
2023 108  23    0.3815    -1.553    99.819
2023 109   0    0.3818    -1.562    99.990
2023 109   1    0.3820    -1.571   100.161
2023 109   2    0.3823    -1.580   100.332
2023 109   3    0.3825    -1.589   100.503
2023 109   4    0.3827    -1.598   100.674
2023 109   5    0.3830    -1.606   100.844
2023 109   6    0.3832    -1.615   101.014
2023 109   7    0.3835    -1.624   101.184
2023 109   8    0.3837    -1.633   101.354
2023 109   9    0.3839    -1.642   101.523
2023 109  10    0.3842    -1.650   101.693
2023 109  11    0.3844    -1.659   101.862
2023 109  12    0.3846    -1.668   102.031
2023 109  13    0.3849    -1.676   102.199
2023 109  14    0.3851    -1.685   102.368
2023 109  15    0.3854    -1.693   102.536
2023 109  16    0.3856    -1.702   102.704
2023 109  17    0.3858    -1.711   102.872
2023 109  18    0.3861    -1.719   103.040
2023 109  19    0.3863    -1.728   103.207
2023 109  20    0.3865    -1.736   103.375
2023 109  21    0.3868    -1.744   103.542
2023 109  22    0.3870    -1.753   103.708
2023 109  23    0.3873    -1.761   103.875
2023 110   0    0.3875    -1.770   104.042
2023 110   1    0.3877    -1.778   104.208
2023 110   2    0.3880    -1.786   104.374
2023 110   3    0.3882    -1.795   104.540
2023 110   4    0.3884    -1.803   104.705
2023 110   5    0.3887    -1.811   104.871
2023 110   6    0.3889    -1.819   105.036
2023 110   7    0.3891    -1.827   105.201
2023 110   8    0.3894    -1.836   105.366
2023 110   9    0.3896    -1.844   105.530
2023 110  10    0.3899    -1.852   105.695
2023 110  11    0.3901    -1.860   105.859
2023 110  12    0.3903    -1.868   106.023
2023 110  13    0.3906    -1.876   106.187
2023 110  14    0.3908    -1.884   106.351
2023 110  15    0.3910    -1.892   106.514
2023 110  16    0.3913    -1.900   106.677
2023 110  17    0.3915    -1.908   106.841
2023 110  18    0.3917    -1.916   107.003
2023 110  19    0.3920    -1.924   107.166
2023 110  20    0.3922    -1.932   107.329
2023 110  21    0.3924    -1.939   107.491
2023 110  22    0.3927    -1.947   107.653
2023 110  23    0.3929    -1.955   107.815
2023 111   0    0.3931    -1.963   107.977
2023 111   1    0.3934    -1.971   108.138
2023 111   2    0.3936    -1.978   108.300
2023 111   3    0.3938    -1.986   108.461
2023 111   4    0.3941    -1.994   108.622
2023 111   5    0.3943    -2.001   108.783
2023 111   6    0.3945    -2.009   108.943
2023 111   7    0.3948    -2.017   109.104
2023 111   8    0.3950    -2.024   109.264
2023 111   9    0.3952    -2.032   109.424
2023 111  10    0.3954    -2.039   109.584
2023 111  11    0.3957    -2.047   109.743
2023 111  12    0.3959    -2.054   109.903
2023 111  13    0.3961    -2.062   110.062
2023 111  14    0.3964    -2.069   110.221
2023 111  15    0.3966    -2.076   110.380
2023 111  16    0.3968    -2.084   110.539
2023 111  17    0.3971    -2.091   110.698
2023 111  18    0.3973    -2.098   110.856
2023 111  19    0.3975    -2.106   111.014
2023 111  20    0.3977    -2.113   111.172
2023 111  21    0.3980    -2.120   111.330
2023 111  22    0.3982    -2.127   111.488
2023 111  23    0.3984    -2.135   111.645
2023 112   0    0.3987    -2.142   111.803
2023 112   1    0.3989    -2.149   111.960
2023 112   2    0.3991    -2.156   112.117
2023 112   3    0.3993    -2.163   112.274
2023 112   4    0.3996    -2.170   112.430
2023 112   5    0.3998    -2.177   112.587
2023 112   6    0.4000    -2.184   112.743
2023 112   7    0.4002    -2.191   112.899
2023 112   8    0.4005    -2.198   113.055
2023 112   9    0.4007    -2.205   113.211
2023 112  10    0.4009    -2.212   113.366
2023 112  11    0.4011    -2.219   113.522
2023 112  12    0.4014    -2.226   113.677
2023 112  13    0.4016    -2.233   113.832
2023 112  14    0.4018    -2.240   113.987
2023 112  15    0.4020    -2.247   114.141
2023 112  16    0.4023    -2.253   114.296
2023 112  17    0.4025    -2.260   114.450
2023 112  18    0.4027    -2.267   114.604
2023 112  19    0.4029    -2.274   114.758
2023 112  20    0.4032    -2.280   114.912
2023 112  21    0.4034    -2.287   115.066
2023 112  22    0.4036    -2.294   115.220
2023 112  23    0.4038    -2.300   115.373
2023 113   0    0.4040    -2.307   115.526
2023 113   1    0.4043    -2.313   115.679
2023 113   2    0.4045    -2.320   115.832
2023 113   3    0.4047    -2.326   115.985
2023 113   4    0.4049    -2.333   116.137
2023 113   5    0.4051    -2.339   116.289
2023 113   6    0.4054    -2.346   116.442
2023 113   7    0.4056    -2.352   116.594
2023 113   8    0.4058    -2.359   116.746
2023 113   9    0.4060    -2.365   116.897
2023 113  10    0.4062    -2.371   117.049
2023 113  11    0.4065    -2.378   117.200
2023 113  12    0.4067    -2.384   117.351
2023 113  13    0.4069    -2.390   117.502
2023 113  14    0.4071    -2.397   117.653
2023 113  15    0.4073    -2.403   117.804
2023 113  16    0.4076    -2.409   117.955
2023 113  17    0.4078    -2.415   118.105
2023 113  18    0.4080    -2.421   118.255
2023 113  19    0.4082    -2.428   118.405
2023 113  20    0.4084    -2.434   118.555
2023 113  21    0.4086    -2.440   118.705
2023 113  22    0.4089    -2.446   118.855
2023 113  23    0.4091    -2.452   119.004
2023 114   0    0.4093    -2.458   119.154
2023 114   1    0.4095    -2.464   119.303
2023 114   2    0.4097    -2.470   119.452
2023 114   3    0.4099    -2.476   119.601
2023 114   4    0.4101    -2.482   119.749
2023 114   5    0.4104    -2.488   119.898
2023 114   6    0.4106    -2.494   120.046
2023 114   7    0.4108    -2.500   120.194
2023 114   8    0.4110    -2.506   120.342
2023 114   9    0.4112    -2.511   120.490
2023 114  10    0.4114    -2.517   120.638
2023 114  11    0.4116    -2.523   120.786
2023 114  12    0.4118    -2.529   120.933
2023 114  13    0.4121    -2.534   121.081
2023 114  14    0.4123    -2.540   121.228
2023 114  15    0.4125    -2.546   121.375
2023 114  16    0.4127    -2.552   121.522
2023 114  17    0.4129    -2.557   121.668
2023 114  18    0.4131    -2.563   121.815
2023 114  19    0.4133    -2.568   121.961
2023 114  20    0.4135    -2.574   122.108
2023 114  21    0.4137    -2.580   122.254
2023 114  22    0.4139    -2.585   122.400
2023 114  23    0.4141    -2.591   122.546
2023 115   0    0.4144    -2.596   122.691
2023 115   1    0.4146    -2.602   122.837
2023 115   2    0.4148    -2.607   122.982
2023 115   3    0.4150    -2.612   123.128
2023 115   4    0.4152    -2.618   123.273
2023 115   5    0.4154    -2.623   123.418
2023 115   6    0.4156    -2.629   123.563
2023 115   7    0.4158    -2.634   123.707
2023 115   8    0.4160    -2.639   123.852
2023 115   9    0.4162    -2.645   123.996
2023 115  10    0.4164    -2.650   124.141
2023 115  11    0.4166    -2.655   124.285
2023 115  12    0.4168    -2.660   124.429
2023 115  13    0.4170    -2.666   124.573
2023 115  14    0.4172    -2.671   124.716
2023 115  15    0.4174    -2.676   124.860
2023 115  16    0.4176    -2.681   125.003
2023 115  17    0.4178    -2.686   125.147
2023 115  18    0.4180    -2.691   125.290
2023 115  19    0.4182    -2.696   125.433
2023 115  20    0.4184    -2.701   125.576
2023 115  21    0.4186    -2.706   125.718
2023 115  22    0.4188    -2.711   125.861
2023 115  23    0.4190    -2.716   126.004
2023 116   0    0.4192    -2.721   126.146
2023 116   1    0.4194    -2.726   126.288
2023 116   2    0.4196    -2.731   126.430
2023 116   3    0.4198    -2.736   126.572
2023 116   4    0.4200    -2.741   126.714
2023 116   5    0.4202    -2.746   126.856
2023 116   6    0.4204    -2.751   126.997
2023 116   7    0.4206    -2.756   127.139
2023 116   8    0.4208    -2.760   127.280
2023 116   9    0.4210    -2.765   127.421
2023 116  10    0.4212    -2.770   127.562
2023 116  11    0.4214    -2.775   127.703
2023 116  12    0.4216    -2.779   127.844
2023 116  13    0.4218    -2.784   127.984
2023 116  14    0.4220    -2.789   128.125
2023 116  15    0.4222    -2.793   128.265
2023 116  16    0.4224    -2.798   128.406
2023 116  17    0.4226    -2.803   128.546
2023 116  18    0.4228    -2.807   128.686
2023 116  19    0.4230    -2.812   128.826
2023 116  20    0.4232    -2.816   128.965
2023 116  21    0.4234    -2.821   129.105
2023 116  22    0.4236    -2.825   129.244
2023 116  23    0.4238    -2.830   129.384
2023 117   0    0.4239    -2.834   129.523
2023 117   1    0.4241    -2.839   129.662
2023 117   2    0.4243    -2.843   129.801
2023 117   3    0.4245    -2.848   129.940
2023 117   4    0.4247    -2.852   130.079
2023 117   5    0.4249    -2.856   130.217
2023 117   6    0.4251    -2.861   130.356
2023 117   7    0.4253    -2.865   130.494
2023 117   8    0.4255    -2.869   130.632
2023 117   9    0.4257    -2.874   130.771
2023 117  10    0.4258    -2.878   130.909
2023 117  11    0.4260    -2.882   131.046
2023 117  12    0.4262    -2.886   131.184
2023 117  13    0.4264    -2.890   131.322
2023 117  14    0.4266    -2.895   131.459
2023 117  15    0.4268    -2.899   131.597
2023 117  16    0.4270    -2.903   131.734
2023 117  17    0.4271    -2.907   131.871
2023 117  18    0.4273    -2.911   132.008
2023 117  19    0.4275    -2.915   132.145
2023 117  20    0.4277    -2.919   132.282
2023 117  21    0.4279    -2.923   132.419
2023 117  22    0.4281    -2.927   132.555
2023 117  23    0.4283    -2.931   132.692
2023 118   0    0.4284    -2.935   132.828
2023 118   1    0.4286    -2.939   132.964
2023 118   2    0.4288    -2.943   133.101
2023 118   3    0.4290    -2.947   133.237
2023 118   4    0.4292    -2.951   133.372
2023 118   5    0.4293    -2.955   133.508
2023 118   6    0.4295    -2.959   133.644
2023 118   7    0.4297    -2.963   133.779
2023 118   8    0.4299    -2.966   133.915
2023 118   9    0.4301    -2.970   134.050
2023 118  10    0.4302    -2.974   134.185
2023 118  11    0.4304    -2.978   134.321
2023 118  12    0.4306    -2.981   134.456
2023 118  13    0.4308    -2.985   134.590
2023 118  14    0.4310    -2.989   134.725
2023 118  15    0.4311    -2.993   134.860
2023 118  16    0.4313    -2.996   134.994
2023 118  17    0.4315    -3.000   135.129
2023 118  18    0.4317    -3.003   135.263
2023 118  19    0.4318    -3.007   135.397
2023 118  20    0.4320    -3.011   135.532
2023 118  21    0.4322    -3.014   135.666
2023 118  22    0.4324    -3.018   135.800
2023 118  23    0.4325    -3.021   135.933
2023 119   0    0.4327    -3.025   136.067
2023 119   1    0.4329    -3.028   136.201
2023 119   2    0.4331    -3.032   136.334
2023 119   3    0.4332    -3.035   136.467
2023 119   4    0.4334    -3.039   136.601
2023 119   5    0.4336    -3.042   136.734
2023 119   6    0.4337    -3.045   136.867
2023 119   7    0.4339    -3.049   137.000
2023 119   8    0.4341    -3.052   137.133
2023 119   9    0.4342    -3.055   137.266
2023 119  10    0.4344    -3.059   137.398
2023 119  11    0.4346    -3.062   137.531
2023 119  12    0.4348    -3.065   137.663
2023 119  13    0.4349    -3.069   137.796
2023 119  14    0.4351    -3.072   137.928
2023 119  15    0.4353    -3.075   138.060
2023 119  16    0.4354    -3.078   138.192
2023 119  17    0.4356    -3.081   138.324
2023 119  18    0.4358    -3.085   138.456
2023 119  19    0.4359    -3.088   138.587
2023 119  20    0.4361    -3.091   138.719
2023 119  21    0.4363    -3.094   138.851
2023 119  22    0.4364    -3.097   138.982
2023 119  23    0.4366    -3.100   139.113
2023 120   0    0.4368    -3.103   139.245
2023 120   1    0.4369    -3.106   139.376
2023 120   2    0.4371    -3.109   139.507
2023 120   3    0.4372    -3.112   139.638
2023 120   4    0.4374    -3.115   139.769
2023 120   5    0.4376    -3.118   139.899
2023 120   6    0.4377    -3.121   140.030
2023 120   7    0.4379    -3.124   140.161
2023 120   8    0.4380    -3.127   140.291
2023 120   9    0.4382    -3.130   140.422
2023 120  10    0.4384    -3.133   140.552
2023 120  11    0.4385    -3.135   140.682
2023 120  12    0.4387    -3.138   140.812
2023 120  13    0.4388    -3.141   140.942
2023 120  14    0.4390    -3.144   141.072
2023 120  15    0.4392    -3.147   141.202
2023 120  16    0.4393    -3.149   141.332
2023 120  17    0.4395    -3.152   141.461
2023 120  18    0.4396    -3.155   141.591
2023 120  19    0.4398    -3.158   141.720
2023 120  20    0.4399    -3.160   141.850
2023 120  21    0.4401    -3.163   141.979
2023 120  22    0.4403    -3.166   142.108
2023 120  23    0.4404    -3.168   142.237
2023 121   0    0.4406    -3.171   142.366
2023 121   1    0.4407    -3.173   142.495
2023 121   2    0.4409    -3.176   142.624
2023 121   3    0.4410    -3.179   142.753
2023 121   4    0.4412    -3.181   142.881
2023 121   5    0.4413    -3.184   143.010
2023 121   6    0.4415    -3.186   143.138
2023 121   7    0.4416    -3.189   143.267
2023 121   8    0.4418    -3.191   143.395
2023 121   9    0.4419    -3.194   143.523
2023 121  10    0.4421    -3.196   143.651
2023 121  11    0.4422    -3.198   143.779
2023 121  12    0.4424    -3.201   143.907
2023 121  13    0.4425    -3.203   144.035
2023 121  14    0.4427    -3.206   144.163
2023 121  15    0.4428    -3.208   144.291
2023 121  16    0.4430    -3.210   144.418
2023 121  17    0.4431    -3.213   144.546
2023 121  18    0.4433    -3.215   144.673
2023 121  19    0.4434    -3.217   144.801
2023 121  20    0.4435    -3.219   144.928
2023 121  21    0.4437    -3.222   145.055
2023 121  22    0.4438    -3.224   145.182
2023 121  23    0.4440    -3.226   145.309
2023 122   0    0.4441    -3.228   145.436
2023 122   1    0.4443    -3.230   145.563
2023 122   2    0.4444    -3.233   145.690
2023 122   3    0.4446    -3.235   145.816
2023 122   4    0.4447    -3.237   145.943
2023 122   5    0.4448    -3.239   146.070
2023 122   6    0.4450    -3.241   146.196
2023 122   7    0.4451    -3.243   146.322
2023 122   8    0.4453    -3.245   146.449
2023 122   9    0.4454    -3.247   146.575
2023 122  10    0.4455    -3.249   146.701
2023 122  11    0.4457    -3.251   146.827
2023 122  12    0.4458    -3.253   146.953
2023 122  13    0.4460    -3.255   147.079
2023 122  14    0.4461    -3.257   147.205
2023 122  15    0.4462    -3.259   147.331
2023 122  16    0.4464    -3.261   147.456
2023 122  17    0.4465    -3.263   147.582
2023 122  18    0.4466    -3.265   147.707
2023 122  19    0.4468    -3.267   147.833
2023 122  20    0.4469    -3.269   147.958
2023 122  21    0.4470    -3.270   148.084
2023 122  22    0.4472    -3.272   148.209
2023 122  23    0.4473    -3.274   148.334
2023 123   0    0.4474    -3.276   148.459
2023 123   1    0.4476    -3.278   148.584
2023 123   2    0.4477    -3.279   148.709
2023 123   3    0.4478    -3.281   148.834
2023 123   4    0.4480    -3.283   148.959
2023 123   5    0.4481    -3.284   149.083
2023 123   6    0.4482    -3.286   149.208
2023 123   7    0.4484    -3.288   149.333
2023 123   8    0.4485    -3.290   149.457
2023 123   9    0.4486    -3.291   149.581
2023 123  10    0.4488    -3.293   149.706
2023 123  11    0.4489    -3.294   149.830
2023 123  12    0.4490    -3.296   149.954
2023 123  13    0.4491    -3.298   150.078
2023 123  14    0.4493    -3.299   150.203
2023 123  15    0.4494    -3.301   150.327
2023 123  16    0.4495    -3.302   150.450
2023 123  17    0.4496    -3.304   150.574
2023 123  18    0.4498    -3.305   150.698
2023 123  19    0.4499    -3.307   150.822
2023 123  20    0.4500    -3.308   150.946
2023 123  21    0.4501    -3.310   151.069
2023 123  22    0.4503    -3.311   151.193
2023 123  23    0.4504    -3.312   151.316
2023 124   0    0.4505    -3.314   151.439
2023 124   1    0.4506    -3.315   151.563
2023 124   2    0.4508    -3.316   151.686
2023 124   3    0.4509    -3.318   151.809
2023 124   4    0.4510    -3.319   151.932
2023 124   5    0.4511    -3.320   152.055
2023 124   6    0.4512    -3.322   152.178
2023 124   7    0.4514    -3.323   152.301
2023 124   8    0.4515    -3.324   152.424
2023 124   9    0.4516    -3.326   152.547
2023 124  10    0.4517    -3.327   152.670
2023 124  11    0.4518    -3.328   152.792
2023 124  12    0.4520    -3.329   152.915
2023 124  13    0.4521    -3.330   153.038
2023 124  14    0.4522    -3.332   153.160
2023 124  15    0.4523    -3.333   153.282
2023 124  16    0.4524    -3.334   153.405
2023 124  17    0.4525    -3.335   153.527
2023 124  18    0.4526    -3.336   153.649
2023 124  19    0.4528    -3.337   153.771
2023 124  20    0.4529    -3.338   153.894
2023 124  21    0.4530    -3.339   154.016
2023 124  22    0.4531    -3.340   154.138
2023 124  23    0.4532    -3.341   154.260
2023 125   0    0.4533    -3.342   154.381
2023 125   1    0.4534    -3.343   154.503
2023 125   2    0.4535    -3.344   154.625
2023 125   3    0.4537    -3.345   154.747
2023 125   4    0.4538    -3.346   154.868
2023 125   5    0.4539    -3.347   154.990
2023 125   6    0.4540    -3.348   155.111
2023 125   7    0.4541    -3.349   155.233
2023 125   8    0.4542    -3.350   155.354
2023 125   9    0.4543    -3.351   155.476
2023 125  10    0.4544    -3.352   155.597
2023 125  11    0.4545    -3.353   155.718
2023 125  12    0.4546    -3.353   155.839
2023 125  13    0.4547    -3.354   155.960
2023 125  14    0.4548    -3.355   156.081
2023 125  15    0.4549    -3.356   156.202
2023 125  16    0.4551    -3.357   156.323
2023 125  17    0.4552    -3.357   156.444
2023 125  18    0.4553    -3.358   156.565
2023 125  19    0.4554    -3.359   156.686
2023 125  20    0.4555    -3.359   156.807
2023 125  21    0.4556    -3.360   156.927
2023 125  22    0.4557    -3.361   157.048
2023 125  23    0.4558    -3.361   157.168
2023 126   0    0.4559    -3.362   157.289
2023 126   1    0.4560    -3.363   157.409
2023 126   2    0.4561    -3.363   157.530
2023 126   3    0.4562    -3.364   157.650
2023 126   4    0.4563    -3.365   157.770
2023 126   5    0.4564    -3.365   157.891
2023 126   6    0.4565    -3.366   158.011
2023 126   7    0.4566    -3.366   158.131
2023 126   8    0.4567    -3.367   158.251
2023 126   9    0.4568    -3.367   158.371
2023 126  10    0.4569    -3.368   158.491
2023 126  11    0.4569    -3.368   158.611
2023 126  12    0.4570    -3.369   158.731
2023 126  13    0.4571    -3.369   158.851
2023 126  14    0.4572    -3.370   158.971
2023 126  15    0.4573    -3.370   159.090
2023 126  16    0.4574    -3.370   159.210
2023 126  17    0.4575    -3.371   159.330
2023 126  18    0.4576    -3.371   159.449
2023 126  19    0.4577    -3.372   159.569
2023 126  20    0.4578    -3.372   159.688
2023 126  21    0.4579    -3.372   159.808
2023 126  22    0.4580    -3.373   159.927
2023 126  23    0.4581    -3.373   160.047
2023 127   0    0.4582    -3.373   160.166
2023 127   1    0.4582    -3.373   160.285
2023 127   2    0.4583    -3.374   160.404
2023 127   3    0.4584    -3.374   160.524
2023 127   4    0.4585    -3.374   160.643
2023 127   5    0.4586    -3.374   160.762
2023 127   6    0.4587    -3.375   160.881
2023 127   7    0.4588    -3.375   161.000
2023 127   8    0.4588    -3.375   161.119
2023 127   9    0.4589    -3.375   161.238
2023 127  10    0.4590    -3.375   161.357
2023 127  11    0.4591    -3.375   161.475
2023 127  12    0.4592    -3.375   161.594
2023 127  13    0.4593    -3.376   161.713
2023 127  14    0.4594    -3.376   161.832
2023 127  15    0.4594    -3.376   161.950
2023 127  16    0.4595    -3.376   162.069
2023 127  17    0.4596    -3.376   162.187
2023 127  18    0.4597    -3.376   162.306
2023 127  19    0.4598    -3.376   162.424
2023 127  20    0.4598    -3.376   162.543
2023 127  21    0.4599    -3.376   162.661
2023 127  22    0.4600    -3.376   162.780
2023 127  23    0.4601    -3.376   162.898
2023 128   0    0.4602    -3.376   163.016
2023 128   1    0.4602    -3.376   163.134
2023 128   2    0.4603    -3.376   163.253
2023 128   3    0.4604    -3.375   163.371
2023 128   4    0.4605    -3.375   163.489
2023 128   5    0.4605    -3.375   163.607
2023 128   6    0.4606    -3.375   163.725
2023 128   7    0.4607    -3.375   163.843
2023 128   8    0.4608    -3.375   163.961
2023 128   9    0.4608    -3.374   164.079
2023 128  10    0.4609    -3.374   164.197
2023 128  11    0.4610    -3.374   164.315
2023 128  12    0.4611    -3.374   164.432
2023 128  13    0.4611    -3.374   164.550
2023 128  14    0.4612    -3.373   164.668
2023 128  15    0.4613    -3.373   164.786
2023 128  16    0.4614    -3.373   164.903
2023 128  17    0.4614    -3.372   165.021
2023 128  18    0.4615    -3.372   165.138
2023 128  19    0.4616    -3.372   165.256
2023 128  20    0.4616    -3.371   165.373
2023 128  21    0.4617    -3.371   165.491
2023 128  22    0.4618    -3.371   165.608
2023 128  23    0.4618    -3.370   165.726
2023 129   0    0.4619    -3.370   165.843
2023 129   1    0.4620    -3.370   165.961
2023 129   2    0.4620    -3.369   166.078
2023 129   3    0.4621    -3.369   166.195
2023 129   4    0.4622    -3.368   166.312
2023 129   5    0.4622    -3.368   166.430
2023 129   6    0.4623    -3.367   166.547
2023 129   7    0.4624    -3.367   166.664
2023 129   8    0.4624    -3.366   166.781
2023 129   9    0.4625    -3.366   166.898
2023 129  10    0.4625    -3.365   167.015
2023 129  11    0.4626    -3.365   167.132
2023 129  12    0.4627    -3.364   167.249
2023 129  13    0.4627    -3.363   167.366
2023 129  14    0.4628    -3.363   167.483
2023 129  15    0.4628    -3.362   167.600
2023 129  16    0.4629    -3.362   167.717
2023 129  17    0.4630    -3.361   167.834
2023 129  18    0.4630    -3.360   167.950
2023 129  19    0.4631    -3.360   168.067
2023 129  20    0.4631    -3.359   168.184
2023 129  21    0.4632    -3.358   168.301
2023 129  22    0.4633    -3.358   168.417
2023 129  23    0.4633    -3.357   168.534
2023 130   0    0.4634    -3.356   168.651
2023 130   1    0.4634    -3.355   168.767
2023 130   2    0.4635    -3.355   168.884
2023 130   3    0.4635    -3.354   169.000
2023 130   4    0.4636    -3.353   169.117
2023 130   5    0.4636    -3.352   169.233
2023 130   6    0.4637    -3.351   169.350
2023 130   7    0.4637    -3.351   169.466
2023 130   8    0.4638    -3.350   169.583
2023 130   9    0.4638    -3.349   169.699
2023 130  10    0.4639    -3.348   169.815
2023 130  11    0.4639    -3.347   169.932
2023 130  12    0.4640    -3.346   170.048
2023 130  13    0.4640    -3.345   170.164
2023 130  14    0.4641    -3.344   170.281
2023 130  15    0.4641    -3.344   170.397
2023 130  16    0.4642    -3.343   170.513
2023 130  17    0.4642    -3.342   170.629
2023 130  18    0.4643    -3.341   170.745
2023 130  19    0.4643    -3.340   170.862
2023 130  20    0.4644    -3.339   170.978
2023 130  21    0.4644    -3.338   171.094
2023 130  22    0.4645    -3.337   171.210
2023 130  23    0.4645    -3.336   171.326
2023 131   0    0.4646    -3.334   171.442
2023 131   1    0.4646    -3.333   171.558
2023 131   2    0.4646    -3.332   171.674
2023 131   3    0.4647    -3.331   171.790
2023 131   4    0.4647    -3.330   171.906
2023 131   5    0.4648    -3.329   172.022
2023 131   6    0.4648    -3.328   172.138
2023 131   7    0.4649    -3.327   172.253
2023 131   8    0.4649    -3.326   172.369
2023 131   9    0.4649    -3.324   172.485
2023 131  10    0.4650    -3.323   172.601
2023 131  11    0.4650    -3.322   172.717
2023 131  12    0.4651    -3.321   172.833
2023 131  13    0.4651    -3.320   172.948
2023 131  14    0.4651    -3.318   173.064
2023 131  15    0.4652    -3.317   173.180
2023 131  16    0.4652    -3.316   173.295
2023 131  17    0.4652    -3.314   173.411
2023 131  18    0.4653    -3.313   173.527
2023 131  19    0.4653    -3.312   173.642
2023 131  20    0.4653    -3.311   173.758
2023 131  21    0.4654    -3.309   173.874
2023 131  22    0.4654    -3.308   173.989
2023 131  23    0.4654    -3.306   174.105
2023 132   0    0.4655    -3.305   174.220
2023 132   1    0.4655    -3.304   174.336
2023 132   2    0.4655    -3.302   174.451
2023 132   3    0.4656    -3.301   174.567
2023 132   4    0.4656    -3.299   174.682
2023 132   5    0.4656    -3.298   174.798
2023 132   6    0.4657    -3.297   174.913
2023 132   7    0.4657    -3.295   175.029
2023 132   8    0.4657    -3.294   175.144
2023 132   9    0.4657    -3.292   175.260
2023 132  10    0.4658    -3.291   175.375
2023 132  11    0.4658    -3.289   175.490
2023 132  12    0.4658    -3.288   175.606
2023 132  13    0.4659    -3.286   175.721
2023 132  14    0.4659    -3.284   175.837
2023 132  15    0.4659    -3.283   175.952
2023 132  16    0.4659    -3.281   176.067
2023 132  17    0.4660    -3.280   176.183
2023 132  18    0.4660    -3.278   176.298
2023 132  19    0.4660    -3.276   176.413
2023 132  20    0.4660    -3.275   176.528
2023 132  21    0.4660    -3.273   176.644
2023 132  22    0.4661    -3.271   176.759
2023 132  23    0.4661    -3.270   176.874
2023 133   0    0.4661    -3.268   176.989
2023 133   1    0.4661    -3.266   177.105
2023 133   2    0.4662    -3.265   177.220
2023 133   3    0.4662    -3.263   177.335
2023 133   4    0.4662    -3.261   177.450
2023 133   5    0.4662    -3.259   177.565
2023 133   6    0.4662    -3.258   177.681
2023 133   7    0.4662    -3.256   177.796
2023 133   8    0.4663    -3.254   177.911
2023 133   9    0.4663    -3.252   178.026
2023 133  10    0.4663    -3.250   178.141
2023 133  11    0.4663    -3.249   178.256
2023 133  12    0.4663    -3.247   178.371
2023 133  13    0.4663    -3.245   178.487
2023 133  14    0.4664    -3.243   178.602
2023 133  15    0.4664    -3.241   178.717
2023 133  16    0.4664    -3.239   178.832
2023 133  17    0.4664    -3.237   178.947
2023 133  18    0.4664    -3.235   179.062
2023 133  19    0.4664    -3.233   179.177
2023 133  20    0.4664    -3.231   179.292
2023 133  21    0.4664    -3.229   179.407
2023 133  22    0.4665    -3.228   179.522
2023 133  23    0.4665    -3.226   179.637
2023 134   0    0.4665    -3.224   179.752
2023 134   1    0.4665    -3.221   179.867
2023 134   2    0.4665    -3.219   179.982
2023 134   3    0.4665    -3.217   180.097
2023 134   4    0.4665    -3.215   180.212
2023 134   5    0.4665    -3.213   180.327
2023 134   6    0.4665    -3.211   180.442
2023 134   7    0.4665    -3.209   180.557
2023 134   8    0.4665    -3.207   180.672
2023 134   9    0.4665    -3.205   180.787
2023 134  10    0.4665    -3.203   180.902
2023 134  11    0.4665    -3.201   181.017
2023 134  12    0.4665    -3.198   181.132
2023 134  13    0.4665    -3.196   181.247
2023 134  14    0.4666    -3.194   181.362
2023 134  15    0.4666    -3.192   181.477
2023 134  16    0.4666    -3.190   181.592
